CustomerID,Age,Gender,SeniorCitizen,Partner,Dependents,Tenure_Months,Contract,PaperlessBilling,PaymentMethod,InternetService,OnlineSecurity,TechSupport,NumProducts,SupportCalls,MonthlyCharges,TotalCharges,Churn
CUST1418,35,Male,1,0,0,71,Month-to-Month,1,Credit Card,Fiber Optic,1,0,3,0,27.56,1760.5,0
CUST1419,47,Female,0,1,0,3,Month-to-Month,0,Electronic Check,Fiber Optic,1,0,3,1,56.57,161.45,1
CUST1420,61,Female,1,0,0,64,Month-to-Month,0,Credit Card,Fiber Optic,0,1,1,5,42.54,2475.87,1
CUST1421,65,Male,0,1,1,44,Two Year,1,Bank Transfer,DSL,0,0,4,5,39.58,1677.85,0
CUST1422,54,Female,0,0,0,53,Month-to-Month,1,Electronic Check,DSL,1,1,3,2,34.08,1658.36,0
CUST1423,37,Male,0,1,1,24,One Year,1,Electronic Check,No,1,0,4,3,82.24,1799.76,1
CUST1424,42,Female,1,0,1,60,Month-to-Month,0,Mailed Check,Fiber Optic,0,0,2,1,98.13,5830.16,1
CUST1425,29,Female,1,1,0,3,One Year,1,Electronic Check,DSL,1,0,1,1,77.83,207.25,1
CUST1426,38,Male,0,0,1,20,Two Year,1,Mailed Check,DSL,1,1,2,6,34.7,602.44,0
CUST1427,42,Female,0,1,0,46,Month-to-Month,0,Mailed Check,DSL,1,0,2,0,101.11,4361.21,0
CUST1428,28,Male,0,1,0,15,Month-to-Month,1,Mailed Check,No,0,0,1,6,83.6,1248.23,1
CUST1429,26,Male,0,1,1,25,One Year,1,Bank Transfer,DSL,1,0,2,0,58.82,1333.27,0
CUST1430,67,Female,0,1,0,71,One Year,1,Credit Card,No,0,0,1,5,87.41,5332.94,0
CUST1431,42,Female,0,1,0,17,One Year,0,Mailed Check,Fiber Optic,1,1,4,2,45.99,704.35,0
CUST1432,52,Female,1,1,0,9,Month-to-Month,0,Electronic Check,DSL,1,1,2,7,54.52,454.32,1
CUST1433,69,Male,0,1,0,38,Month-to-Month,0,Electronic Check,Fiber Optic,0,1,1,5,111.75,3712.67,0
CUST1434,49,Male,1,1,0,48,Two Year,0,Mailed Check,Fiber Optic,1,1,3,1,49.05,2233.66,0
CUST1435,66,Female,0,0,0,60,Two Year,0,Mailed Check,Fiber Optic,0,1,2,7,67.0,4018.64,0
CUST1436,31,Male,0,0,0,63,Month-to-Month,1,Electronic Check,Fiber Optic,1,0,4,4,109.01,6302.84,0
CUST1437,18,Male,1,0,0,2,Two Year,0,Mailed Check,Fiber Optic,1,1,1,7,90.77,163.97,0
CUST1438,34,Male,0,1,0,72,Month-to-Month,1,Credit Card,Fiber Optic,1,0,2,7,26.22,1718.13,0
CUST1439,42,Male,1,1,0,11,Month-to-Month,1,Credit Card,Fiber Optic,1,0,2,5,34.73,331.32,1
CUST1440,25,Female,1,0,0,64,Month-to-Month,0,Bank Transfer,No,1,1,2,1,20.78,1306.63,0
CUST1441,22,Female,0,0,1,72,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,4,7,83.09,5457.36,0
CUST1442,22,Female,0,1,0,21,Month-to-Month,1,Bank Transfer,DSL,1,1,1,5,64.77,1235.16,0
CUST1443,58,Male,0,1,0,18,Month-to-Month,1,Bank Transfer,Fiber Optic,0,1,3,5,33.43,571.02,1
CUST1444,52,Male,0,0,0,64,Month-to-Month,0,Bank Transfer,No,1,0,3,7,115.79,6790.33,0
CUST1445,36,Male,0,1,0,38,One Year,1,Mailed Check,No,1,0,3,0,72.97,2626.55,0
CUST1446,40,Male,0,0,0,32,One Year,0,Bank Transfer,DSL,0,0,1,1,44.19,1215.0,1
CUST1447,26,Female,0,1,1,11,One Year,1,Credit Card,DSL,0,1,3,8,70.06,749.13,1
CUST1448,71,Male,0,0,1,45,Two Year,0,Bank Transfer,Fiber Optic,0,1,4,7,87.96,3922.88,0
CUST1449,47,Male,0,0,1,33,Month-to-Month,1,Credit Card,No,0,0,1,6,27.62,863.44,0
CUST1450,67,Female,0,1,1,41,One Year,0,Credit Card,No,0,0,2,6,47.47,1933.01,0
CUST1451,33,Female,0,0,0,8,One Year,0,Mailed Check,No,0,0,4,4,100.7,703.06,0
CUST1452,50,Female,0,1,0,11,Month-to-Month,1,Bank Transfer,DSL,0,1,2,1,65.97,668.79,1
CUST1453,19,Male,0,1,1,51,Month-to-Month,1,Mailed Check,Fiber Optic,1,1,3,5,74.66,3580.23,0
CUST1454,31,Male,0,1,0,41,Month-to-Month,1,Credit Card,No,0,0,4,9,63.28,2431.7,0
CUST1455,63,Male,0,1,1,17,Two Year,0,Electronic Check,Fiber Optic,1,1,1,2,24.39,377.4,0
CUST1456,18,Male,0,1,1,46,Month-to-Month,1,Bank Transfer,DSL,1,1,4,3,36.57,1515.2,1
CUST1457,43,Male,0,0,1,32,Two Year,1,Mailed Check,Fiber Optic,1,0,2,9,64.55,1795.06,1
CUST1458,42,Male,0,1,0,54,One Year,0,Electronic Check,No,1,1,1,1,40.92,2008.07,0
CUST1459,33,Female,0,1,1,20,One Year,1,Bank Transfer,Fiber Optic,0,0,4,1,25.0,437.2,1
CUST1460,32,Male,1,0,0,33,Two Year,1,Bank Transfer,Fiber Optic,1,0,4,7,104.36,3306.66,1
CUST1461,43,Female,0,1,0,40,One Year,0,Mailed Check,DSL,1,0,4,7,118.12,4164.08,1
CUST1462,64,Female,0,0,0,32,Month-to-Month,1,Electronic Check,DSL,0,1,4,9,99.31,2729.15,0
CUST1463,61,Female,0,1,1,2,Month-to-Month,1,Mailed Check,DSL,0,1,1,5,105.38,196.61,1
CUST1464,33,Male,0,0,1,33,Two Year,1,Bank Transfer,Fiber Optic,0,0,2,4,44.2,1370.04,0
CUST1465,31,Male,0,1,0,30,Month-to-Month,0,Bank Transfer,Fiber Optic,0,1,4,7,116.06,3414.9,1
CUST1466,46,Female,1,1,0,33,Month-to-Month,1,Credit Card,DSL,0,0,1,3,39.69,1226.66,1
CUST1467,41,Male,0,1,0,26,Month-to-Month,0,Bank Transfer,No,1,1,2,3,115.14,2699.73,1
CUST1468,64,Male,1,1,1,22,Two Year,1,Bank Transfer,No,1,1,4,4,119.48,2550.89,0
CUST1469,72,Female,0,1,0,66,Month-to-Month,0,Electronic Check,DSL,1,0,2,0,91.17,5602.28,0
CUST1470,32,Male,1,0,0,38,One Year,1,Electronic Check,No,1,0,2,0,118.11,3868.33,0
CUST1471,36,Male,0,0,0,46,Month-to-Month,1,Credit Card,Fiber Optic,1,1,1,1,76.95,3309.19,0
CUST1472,25,Male,0,1,0,15,Month-to-Month,0,Credit Card,DSL,1,0,2,7,45.95,679.74,1
CUST1473,51,Male,0,0,0,44,One Year,1,Credit Card,DSL,1,1,1,6,63.7,2549.0,0
CUST1474,19,Female,0,1,0,49,Month-to-Month,1,Mailed Check,DSL,0,1,4,9,79.36,3478.19,1
CUST1475,44,Female,0,1,1,61,One Year,0,Mailed Check,DSL,1,1,2,8,27.31,1451.87,1
CUST1476,27,Male,0,1,1,67,One Year,1,Credit Card,DSL,1,0,2,4,82.23,4808.15,0
CUST1477,52,Male,0,0,0,6,Two Year,1,Mailed Check,Fiber Optic,0,0,3,1,118.12,648.42,0
CUST1478,40,Male,0,1,1,9,Month-to-Month,0,Bank Transfer,Fiber Optic,1,0,4,6,39.01,329.8,1
CUST1479,66,Female,0,0,0,6,Two Year,1,Credit Card,Fiber Optic,1,1,4,7,99.26,513.43,0
CUST1480,25,Male,0,1,0,32,One Year,1,Credit Card,DSL,1,0,3,6,110.79,3513.14,0
CUST1481,45,Male,1,1,0,41,Two Year,0,Mailed Check,Fiber Optic,0,0,3,6,114.37,4516.94,0
CUST1482,40,Female,0,0,0,8,Month-to-Month,1,Electronic Check,Fiber Optic,1,1,1,4,116.01,870.53,1
CUST1483,21,Male,0,1,1,72,Month-to-Month,0,Credit Card,DSL,0,1,1,1,72.15,5061.12,0
CUST1484,31,Female,0,0,0,50,Two Year,1,Mailed Check,DSL,0,0,2,5,117.73,5074.33,1
CUST1485,70,Male,0,1,0,62,Two Year,1,Mailed Check,DSL,0,1,2,3,95.73,5469.5,0
CUST1486,59,Female,1,1,1,62,Month-to-Month,0,Electronic Check,DSL,1,1,2,9,36.17,2118.11,0
CUST1487,46,Male,0,1,0,7,Month-to-Month,1,Credit Card,No,1,0,2,1,67.69,461.65,1
CUST1488,18,Male,0,0,1,4,Month-to-Month,1,Electronic Check,No,0,0,1,8,91.83,355.39,1
CUST1489,21,Female,1,1,1,6,Month-to-Month,0,Bank Transfer,No,1,1,4,6,44.73,239.28,1
CUST1490,49,Female,0,0,0,58,Month-to-Month,1,Electronic Check,DSL,0,1,2,5,84.06,4832.24,1
CUST1491,50,Female,0,1,1,22,Month-to-Month,1,Electronic Check,Fiber Optic,0,0,4,4,86.66,1656.1,0
CUST1492,66,Female,1,1,0,26,Two Year,1,Mailed Check,No,1,0,2,2,36.27,925.36,0
CUST1493,43,Female,0,0,0,3,Month-to-Month,1,Electronic Check,Fiber Optic,0,0,3,9,76.51,228.53,1
CUST1494,34,Male,0,1,0,41,One Year,0,Bank Transfer,Fiber Optic,1,1,2,9,97.16,3491.88,0
CUST1495,56,Female,0,1,0,60,Month-to-Month,0,Mailed Check,DSL,0,0,2,3,69.89,4018.58,0
CUST1496,40,Female,0,0,1,14,Month-to-Month,1,Bank Transfer,Fiber Optic,0,0,2,2,21.21,254.19,1
CUST1497,49,Female,1,0,0,12,Month-to-Month,1,Electronic Check,No,1,1,1,7,20.9,228.43,0
CUST1498,69,Female,0,0,0,12,Month-to-Month,1,Bank Transfer,DSL,1,1,3,2,55.7,619.9,1
CUST1499,32,Male,0,1,1,13,One Year,0,Bank Transfer,DSL,0,1,2,6,112.62,1371.97,1
CUST1500,30,Male,0,0,0,25,Two Year,1,Electronic Check,DSL,1,0,2,6,42.87,1061.45,0
